ID;TARGET
6253;10
6254;19
6255;14
6256;11
6257;11
6258;18
6259;11
6260;20
6261;1
6262;9
6263;10
6264;9
6265;13
6266;15
6267;7
6268;17
6269;15
6270;4
6271;13
6272;9
6273;15
6274;12
6275;7
6276;13
6277;9
6278;14
6279;12
6280;14
6281;14
6282;12
6283;8
6284;8
6285;12
6286;12
6287;2
6288;16
6289;20
6290;16
6291;13
6292;16
6293;7
6294;5
6295;8
6296;8
6297;8
6298;13
6299;9
6300;17
6301;4
6302;15
6303;11
6304;7
6305;24
6306;17
6307;3
6308;4
6309;4
6310;11
6311;8
6312;19
6313;7
6314;17
6315;7
6316;11
6317;10
6318;15
6319;15
6320;22
6321;13
6322;9
6323;13
6324;11
6325;14
6326;6
6327;13
6328;7
6329;12
6330;8
6331;10
6332;10
6333;12
6334;9
6335;6
6336;6
6337;12
6338;18
6339;18
6340;11
6341;17
6342;10
6343;12
6344;18
6345;9
6346;10
6347;17
6348;17
6349;12
6350;14
6351;14
6352;10
6353;10
6354;8
6355;7
6356;7
6357;2
6358;15
6359;14
6360;15
6361;12
6362;10
6363;11
6364;12
6365;14
6366;19
6367;12
6368;9
6369;18
6370;6
6371;8
6372;11
6373;16
6374;13
6375;12
6376;5
6377;16
6378;17
6379;10
6380;9
6381;8
6382;12
6383;6
6384;6
6385;11
6386;15
6387;11
6388;13
6389;10
6390;14
6391;15
6392;22
6393;17
6394;22
6395;21
6396;13
6397;17
6398;17
6399;10
6400;10
6401;18
6402;13
6403;16
6404;18
6405;12
6406;9
6407;17
6408;12
6409;19
6410;20
6411;7
6412;13
6413;10
6414;18
6415;16
6416;17
6417;12
6418;9
6419;16
6420;14
6421;17
6422;19
6423;12
6424;11
6425;6
6426;18
6427;12
6428;21
6429;11
6430;18
6431;19
6432;18
6433;10
6434;15
6435;10
6436;6
6437;15
6438;20
6439;11
6440;9
6441;12
6442;10
6443;9
6444;20
6445;9
6446;11
6447;19
6448;19
6449;12
6450;15
6451;21
6452;12
6453;10
6454;15
6455;13
6456;15
6457;14
6458;17
6459;7
6460;20
6461;12
6462;8
6463;8
6464;12
6465;8
6466;23
6467;17
6468;19
6469;17
6470;14
6471;11
6472;10
6473;10
6474;15
6475;13
6476;14
6477;11
6478;10
6479;9
6480;8
6481;13
6482;9
6483;6
6484;19
6485;17
6486;18
6487;12
6488;12
6489;8
6490;12
6491;18
6492;16
6493;17
6494;16
6495;18
6496;12
6497;7
6498;13
6499;10
6500;10
6501;16
6502;10
6503;13
6504;15
6505;20
6506;14
6507;14
6508;14
6509;16
6510;8
6511;11
6512;16
6513;6
6514;14
6515;10
6516;13
6517;20
6518;10
6519;17
6520;15
6521;8
6522;9
6523;20
6524;6
6525;17
6526;16
6527;16
6528;17
6529;12
6530;9
6531;12
6532;13
6533;15
6534;19
6535;10
6536;13
6537;14
6538;11
6539;10
6540;14
6541;16
6542;13
6543;13
6544;9
6545;14
6546;5
6547;15
6548;15
6549;8
6550;19
6551;15
6552;14
6553;14
6554;8
6555;16
6556;16
6557;8
6558;12
6559;13
6560;16
6561;10
6562;11
6563;13
6564;6
6565;15
6566;4
6567;13
6568;15
6569;19
6570;13
6571;9
6572;17
6573;13
6574;12
6575;14
6576;12
6577;1
6578;20
6579;6
6580;7
6581;12
6582;17
6583;11
6584;3
6585;7
6586;14
6587;8
6588;11
6589;6
6590;16
6591;12
6592;12
6593;18
6594;12
6595;14
6596;15
6597;16
6598;18
6599;10
6600;9
6601;18
6602;9
6603;15
6604;8
6605;14
6606;12
6607;2
6608;15
6609;16
6610;15
6611;14
6612;13
6613;13
6614;16
6615;11
6616;14
6617;5
6618;8
6619;17
6620;13
6621;21
6622;13
6623;12
6624;21
6625;20
6626;14
6627;11
6628;13
6629;13
6630;17
6631;11
6632;17
6633;19
6634;14
6635;7
6636;10
6637;16
6638;16
6639;20
6640;17
6641;10
6642;15
6643;21
6644;20
6645;12
6646;8
6647;15
6648;7
6649;10
6650;6
6651;9
6652;1
6653;16
6654;14
6655;8
6656;13
6657;13
6658;16
6659;14
6660;6
6661;16
6662;11
6663;22
6664;14
6665;18
6666;19
6667;13
6668;5
6669;17
6670;13
6671;16
6672;10
6673;14
6674;9
6675;9
6676;4
6677;10
6678;14
6679;12
6680;12
6681;14
6682;16
6683;3
6684;15
6685;20
6686;8
6687;15
6688;13
6689;18
6690;12
6691;17
6692;9
6693;7
6694;17
6695;12
6696;11
6697;18
6698;19
6699;9
6700;8
6701;10
6702;13
6703;13
6704;0
6705;11
6706;12
6707;16
6708;11
6709;9
6710;15
6711;13
6712;12
6713;7
6714;0
6715;14
6716;10
6717;12
6718;12
6719;14
6720;13
6721;15
6722;14
6723;7
6724;9
6725;6
6726;13
6727;14
6728;9
6729;15
6730;7
6731;14
6732;9
6733;16
6734;11
6735;13
6736;15
6737;0
6738;23
6739;16
6740;11
6741;9
6742;16
6743;0
6744;8
6745;20
6746;5
6747;11
6748;8
6749;15
6750;14
6751;12
6752;15
6753;9
6754;7
6755;12
6756;17
6757;3
6758;7
6759;12
6760;17
6761;19
6762;9
6763;11
6764;16
6765;16
6766;5
6767;5
6768;12
6769;10
6770;15
6771;10
6772;5
6773;11
6774;13
6775;15
6776;13
6777;20
6778;5
6779;12
6780;8
6781;11
6782;24
6783;18
6784;14
6785;15
6786;9
6787;19
6788;14
6789;14
6790;15
6791;13
6792;15
6793;12
6794;14
6795;12
6796;5
6797;15
6798;8
6799;18
6800;4
6801;7
6802;20
6803;18
6804;19
6805;6
6806;13
6807;11
6808;14
6809;10
6810;15
6811;9
6812;13
6813;10
6814;10
6815;3
6816;5
6817;20
6818;10
6819;15
6820;15
6821;11
6822;8
6823;9
6824;11
6825;11
6826;15
6827;16
6828;5
6829;15
6830;9
6831;15
6832;8
6833;2
6834;11
6835;6
6836;13
6837;12
6838;17
6839;22
6840;9
6841;15
6842;15
6843;13
6844;15
6845;15
6846;11
6847;11
6848;19
6849;15
6850;9
6851;5
6852;5
6853;17
6854;15
6855;10
6856;23
6857;10
6858;13
6859;16
6860;9
6861;15
6862;9
6863;8
6864;14
6865;11
6866;18
6867;6
6868;17
6869;21
6870;22
6871;10
6872;7
6873;7
6874;12
6875;11
6876;4
6877;0
6878;8
6879;11
6880;17
6881;14
6882;20
6883;18
6884;13
6885;11
6886;10
6887;13
6888;20
6889;8
6890;2
6891;16
6892;11
6893;8
6894;15
6895;15
6896;16
6897;10
6898;7
6899;11
6900;11
6901;10
6902;5
6903;17
6904;18
6905;16
6906;10
6907;19
6908;9
6909;7
6910;8
6911;12
6912;16
6913;4
6914;8
6915;11
6916;13
6917;16
6918;13
6919;14
6920;13
6921;15
6922;15
6923;14
6924;17
6925;15
6926;9
6927;16
6928;16
6929;7
6930;14
6931;17
6932;11
6933;16
6934;8
6935;11
6936;7
6937;17
6938;5
6939;16
6940;17
6941;13
6942;13
6943;13
6944;16
6945;2
6946;20
6947;20
6948;20
6949;12
6950;20
6951;8
6952;14
6953;14
6954;16
6955;4
6956;12
6957;18
6958;14
6959;8
6960;16
6961;17
6962;15
6963;7
6964;10
6965;5
6966;17
6967;15
6968;12
6969;14
6970;9
6971;16
6972;8
6973;9
6974;16
6975;18
6976;15
6977;12
6978;13
6979;20
6980;12
6981;18
6982;15
6983;15
6984;5
6985;11
6986;14
6987;4
6988;16
6989;10
6990;19
6991;12
6992;14
6993;13
6994;16
6995;9
6996;2
6997;10
6998;7
6999;14
7000;15
7001;10
7002;8
7003;16
7004;3
7005;6
7006;18
7007;10
7008;16
7009;6
7010;9
7011;16
7012;4
7013;19
7014;13
7015;12
7016;14
7017;12
7018;10
7019;11
7020;10
7021;16
7022;13
7023;21
7024;6
7025;17
7026;11
7027;16
7028;15
7029;9
7030;2
7031;9
7032;14
7033;9
7034;14
7035;11
7036;11
7037;17
7038;17
7039;15
7040;8
7041;19
7042;6
7043;13
7044;14
7045;10
7046;7
7047;19
7048;17
7049;11
7050;3
7051;9
7052;10
7053;19
7054;7
7055;15
7056;11
7057;14
7058;10
7059;10
7060;15
7061;21
7062;3
7063;9
7064;15
7065;12
7066;18
7067;14
7068;8
7069;9
7070;12
7071;14
7072;11
7073;20
7074;6
7075;15
7076;16
7077;18
7078;11
7079;16
7080;18
7081;15
7082;10
7083;15
7084;4
7085;9
7086;22
7087;9
7088;13
7089;4
7090;15
7091;16
7092;11
7093;16
7094;15
7095;12
7096;17
7097;15
7098;12
7099;9
7100;10
7101;22
7102;5
7103;13
7104;18
7105;13
7106;17
7107;18
7108;5
7109;11
7110;17
7111;11
7112;17
7113;8
7114;7
7115;20
7116;5
7117;12
7118;15
7119;10
7120;12
7121;11
7122;8
7123;4
7124;16
7125;14
7126;20
7127;13
7128;23
7129;10
7130;14
7131;9
7132;15
7133;13
7134;13
7135;11
7136;15
7137;13
7138;15
7139;15
7140;14
7141;9
7142;11
7143;10
7144;13
7145;17
7146;15
7147;15
7148;11
7149;18
7150;18
7151;15
7152;17
7153;12
7154;13
7155;11
7156;8
7157;6
7158;15
7159;17
7160;20
7161;9
7162;12
7163;9
7164;11
7165;15
7166;12
7167;11
7168;16
7169;9
7170;19
7171;11
7172;17
7173;11
7174;7
7175;11
7176;11
7177;6
7178;10
7179;18
7180;11
7181;12
7182;16
7183;10
7184;12
7185;22
7186;8
7187;8
7188;9
7189;18
7190;13
7191;8
7192;10
7193;6
7194;8
7195;12
7196;5
7197;1
7198;13
7199;17
7200;13
7201;10
7202;11
7203;4
7204;8
7205;10
7206;10
7207;11
7208;18
7209;13
7210;18
7211;4
7212;18
7213;10
7214;7
7215;10
7216;13
7217;15
7218;20
7219;10
7220;14
7221;16
7222;12
7223;18
7224;15
7225;10
7226;12
7227;12
7228;6
7229;9
7230;12
7231;17
7232;16
7233;8
7234;9
7235;5
7236;14
7237;14
7238;13
7239;0
7240;13
7241;15
7242;18
7243;9
7244;3
7245;10
7246;20
7247;21
7248;22
7249;10
7250;14
7251;13
7252;9
7253;5
7254;18
7255;18
7256;14
7257;8
7258;9
7259;16
7260;9
7261;13
7262;15
7263;12
7264;12
7265;9
7266;6
7267;15
7268;15
7269;13
7270;13
7271;12
7272;13
7273;16
7274;14
7275;11
7276;2
7277;5
7278;16
7279;14
7280;12
7281;19
7282;18
7283;11
7284;9
7285;8
7286;4
7287;14
7288;15
7289;14
7290;20
7291;11
7292;9
7293;6
7294;11
7295;14
7296;11
7297;13
7298;11
7299;16
7300;8
7301;1
7302;13
7303;10
7304;17
7305;11
7306;7
7307;13
7308;13
7309;12
7310;2
7311;14
7312;6
7313;11
7314;13
7315;9
7316;19
7317;12
7318;17
7319;8
7320;11
7321;4
7322;10
7323;10
7324;14
7325;16
7326;5
7327;11
7328;16
7329;17
7330;18
7331;6
7332;17
7333;8
7334;14
7335;12
7336;9
7337;10
7338;12
7339;5
7340;14
7341;12
7342;7
7343;10
7344;11
7345;18
7346;20
7347;10
7348;10
7349;11
7350;7
7351;15
7352;6
7353;14
7354;13
7355;13
7356;11
7357;11
7358;16
7359;11
7360;15
7361;12
7362;14
7363;18
7364;12
7365;16
7366;17
7367;13
7368;13
7369;7
7370;7
7371;17
7372;11
7373;18
7374;12
7375;15
7376;14
7377;9
7378;20
7379;3
7380;17
7381;9
7382;16
7383;8
7384;12
7385;13
7386;12
7387;13
7388;15
7389;14
7390;15
7391;19
7392;6
7393;15
7394;11
7395;9
7396;13
7397;10
7398;15
7399;12
7400;12
7401;10
7402;12
7403;13
7404;14
7405;20
7406;22
7407;15
7408;13
7409;15
7410;4
7411;15
7412;10
7413;16
7414;14
7415;11
7416;8
7417;11
7418;5
7419;19
7420;9
7421;16
7422;18
7423;11
7424;1
7425;12
7426;13
7427;10
7428;1
7429;17
7430;12
7431;15
7432;11
7433;12
7434;12
7435;11
7436;13
7437;11
7438;13
7439;13
7440;9
7441;19
7442;16
7443;14
7444;8
7445;12
7446;18
7447;20
7448;14
7449;14
7450;11
7451;15
7452;7
7453;10
7454;17
7455;14
7456;12
7457;11
7458;20
7459;9
7460;2
7461;12
7462;19
7463;18
7464;15
7465;8
7466;12
7467;13
7468;11
7469;14
7470;9
7471;8
7472;15
7473;14
7474;14
7475;11
7476;11
7477;12
7478;14
7479;16
7480;5
7481;8
7482;6
7483;16
7484;8
7485;12
7486;16
7487;11
7488;16
7489;14
7490;15
7491;8
7492;14
7493;16
7494;6
7495;12
7496;11
7497;11
7498;18
7499;12
7500;11
7501;8
7502;5
7503;11
7504;15
7505;7
7506;17
7507;8
7508;18
7509;20
7510;16
7511;16
7512;11
7513;13
7514;3
7515;15
7516;18
7517;3
7518;18
7519;18
7520;12
7521;15
7522;15
7523;13
7524;11
7525;11
7526;12
7527;14
7528;20
7529;11
7530;10
7531;12
7532;11
7533;8
7534;15
7535;14
7536;9
7537;22
7538;15
7539;12
7540;16
7541;13
7542;21
7543;8
7544;9
7545;21
7546;18
7547;6
7548;14
7549;15
7550;7
7551;12
7552;15
7553;9
7554;18
7555;7
7556;16
7557;14
7558;4
7559;15
7560;5
7561;7
7562;20
7563;8
7564;14
7565;20
7566;13
7567;20
7568;13
7569;14
7570;19
7571;19
7572;22
7573;6
7574;11
7575;15
7576;21
7577;23
7578;20
7579;10
7580;12
7581;16
7582;12
7583;21
7584;18
7585;10
7586;18
7587;13
7588;14
7589;20
7590;7
7591;5
7592;9
7593;7
7594;3
7595;14
7596;18
7597;11
7598;11
7599;19
7600;12
7601;6
7602;11
7603;17
7604;17
7605;14
7606;12
7607;6
7608;6
7609;17
7610;15
7611;12
7612;11
7613;13
7614;13
7615;8
7616;10
7617;17
7618;17
7619;11
7620;4
7621;10
7622;11
7623;13
7624;7
7625;20
7626;15
7627;14
7628;17
7629;20
7630;13
7631;6
7632;14
7633;13
7634;16
7635;12
7636;11
7637;12
7638;16
7639;17
7640;8
7641;12
7642;7
7643;9
7644;8
7645;11
7646;17
7647;21
7648;10
7649;9
7650;13
7651;14
7652;10
7653;21
7654;10
7655;15
7656;15
7657;17
7658;12
7659;7
7660;23
7661;10
7662;5
7663;19
7664;15
7665;15
7666;15
7667;9
7668;20
7669;13
7670;14
7671;11
7672;8
7673;17
7674;12
7675;8
7676;13
7677;13
7678;3
7679;9
7680;7
7681;9
7682;12
7683;10
7684;8
7685;1
7686;17
7687;12
7688;16
7689;8
7690;11
7691;9
7692;13
7693;13
7694;11
7695;14
7696;13
7697;13
7698;3
7699;17
7700;21
7701;11
7702;17
7703;12
7704;14
7705;13
7706;12
7707;7
7708;5
7709;9
7710;17
7711;12
7712;13
7713;11
7714;17
7715;17
7716;15
7717;14
7718;21
7719;6
7720;15
7721;14
7722;13
7723;13
7724;13
7725;17
7726;8
7727;12
7728;12
7729;14
7730;20
7731;13
7732;14
7733;18
7734;11
7735;12
7736;12
7737;17
7738;16
7739;19
7740;19
7741;11
7742;14
7743;11
7744;13
7745;12
7746;15
7747;9
7748;16
7749;17
7750;16
7751;8
7752;11
7753;13
7754;16
7755;14
7756;15
7757;17
7758;17
7759;13
7760;10
7761;16
7762;8
7763;12
7764;17
7765;10
7766;14
7767;10
7768;14
7769;8
7770;3
7771;9
7772;14
7773;1
7774;15
7775;12
7776;4
7777;22
7778;7
7779;5
7780;16
7781;20
7782;8
7783;13
7784;11
7785;11
7786;14
7787;13
7788;3
7789;15
7790;10
7791;10
7792;10
7793;13
7794;15
7795;20
7796;8
7797;12
7798;11
7799;18
7800;15
7801;20
7802;21
7803;14
7804;11
7805;14
7806;8
7807;8
7808;17
7809;11
7810;12
7811;18
7812;15
7813;10
7814;10
7815;13
7816;12
7817;10
7818;10
7819;16
7820;14
7821;16
7822;9
7823;11
7824;3
7825;6
7826;17
7827;11
7828;13
7829;16
7830;17
7831;5
7832;3
7833;11
7834;13
7835;13
7836;18
7837;15
7838;16
7839;18
7840;13
7841;12
7842;7
7843;0
7844;14
7845;16
7846;13
7847;17
7848;10
7849;10
7850;6
7851;7
7852;11
7853;11
7854;16
7855;10
7856;9
7857;5
7858;12
7859;16
7860;16
7861;21
7862;10
7863;13
7864;10
7865;16
7866;18
7867;12
7868;13
7869;15
7870;10
7871;11
7872;10
7873;17
7874;16
7875;16
7876;12
7877;12
7878;15
7879;0
7880;9
7881;13
7882;14
7883;10
7884;9
7885;14
7886;22
7887;14
7888;16
7889;9
7890;13
7891;17
7892;10
7893;9
7894;14
7895;13
7896;11
7897;7
7898;17
7899;7
7900;12
7901;18
7902;20
7903;22
7904;15
7905;20
7906;11
7907;15
7908;13
7909;18
7910;14
7911;12
7912;12
7913;14
7914;11
7915;17
7916;9
7917;15
7918;14
7919;13
7920;17
7921;9
7922;8
7923;12
7924;18
7925;18
7926;13
7927;16
7928;19
7929;20
7930;9
7931;11
7932;8
7933;18
7934;16
7935;15
7936;7
7937;18
7938;15
7939;8
7940;19
7941;14
7942;11
7943;9
7944;14
7945;8
7946;19
7947;13
7948;11
7949;16
7950;11
7951;15
7952;14
7953;15
7954;14
7955;20
7956;16
7957;8
7958;10
7959;15
7960;12
7961;11
7962;0
7963;12
7964;19
7965;10
7966;21
7967;10
7968;14
7969;18
7970;11
7971;8
7972;20
7973;8
7974;13
7975;10
7976;8
7977;16
7978;16
7979;12
7980;8
7981;14
7982;21
7983;12
7984;16
7985;18
7986;1
7987;15
7988;13
7989;13
7990;12
7991;6
7992;13
7993;8
7994;15
7995;17
7996;3
7997;18
7998;17
7999;12
8000;11
8001;9
8002;11
8003;15
8004;13
8005;4
8006;10
8007;8
8008;11
8009;9
8010;6
8011;12
8012;14
8013;10
8014;6
8015;17
8016;19
8017;9
8018;10
8019;15
8020;13
8021;7
8022;12
8023;8
8024;20
8025;12
8026;8
8027;7
8028;9
8029;18
8030;18
8031;13
8032;8
8033;19
8034;11
8035;10
8036;16
8037;9
8038;16
8039;13
8040;17
8041;7
8042;10
8043;16
8044;16
8045;15
8046;12
8047;11
8048;13
8049;15
8050;6
8051;15
8052;11
8053;7
8054;13
8055;11
8056;14
8057;19
8058;17
8059;15
8060;12
8061;16
8062;7
8063;11
8064;9
8065;11
8066;14
8067;17
8068;15
8069;13
8070;8
8071;16
8072;13
8073;14
8074;14
8075;17
8076;19
8077;18
8078;17
8079;14
8080;1
8081;20
8082;13
8083;12
8084;14
8085;7
8086;16
8087;9
8088;11
8089;10
8090;13
8091;11
8092;1
8093;15
8094;12
8095;16
8096;10
8097;17
8098;19
8099;18
8100;21
8101;6
8102;12
8103;8
8104;13
8105;10
8106;10
8107;12
8108;13
8109;8
8110;9
8111;3
8112;23
8113;12
8114;14
8115;17
8116;18
8117;13
8118;13
8119;13
8120;9
8121;0
8122;14
8123;7
8124;11
8125;13
8126;12
8127;8
8128;23
8129;2
8130;14
8131;6
8132;8
8133;2
8134;10
8135;9
8136;7
8137;12
8138;13
8139;9
8140;15
8141;12
8142;11
8143;16
8144;14
8145;14
8146;15
8147;4
8148;9
8149;10
8150;17
8151;13
8152;13
8153;14
8154;7
8155;14
8156;10
8157;12
8158;10
8159;15
8160;12
8161;12
8162;17
8163;10
8164;16
8165;18
8166;16
8167;18
8168;14
8169;16
8170;15
8171;11
8172;19
8173;5
8174;16
8175;14
8176;13
8177;13
8178;15
8179;6
8180;11
8181;18
8182;12
8183;18
8184;2
8185;18
8186;0
8187;22
8188;15
8189;17
8190;9
8191;12
8192;11
8193;5
8194;9
8195;16
8196;8
8197;9
8198;12
8199;13
8200;9
8201;9
8202;19
8203;12
8204;12
8205;14
8206;19
8207;12
8208;19
8209;17
8210;20
8211;8
8212;12
8213;12
8214;16
8215;3
8216;11
8217;16
8218;23
8219;21
8220;14
8221;3
8222;6
8223;11
8224;7
8225;0
8226;16
8227;5
8228;20
8229;10
8230;16
8231;13
8232;11
8233;9
8234;10
8235;17
8236;7
8237;14
8238;13
8239;13
8240;9
8241;8
8242;17
8243;15
8244;4
8245;14
8246;4
8247;9
8248;10
8249;11
8250;6
8251;13
8252;11
8253;16
8254;15
8255;15
8256;7
8257;9
8258;16
8259;13
8260;17
8261;13
8262;14
8263;14
8264;12
8265;13
8266;11
8267;8
8268;12
8269;18
8270;12
8271;17
8272;12
8273;10
8274;21
8275;13
8276;11
8277;16
8278;13
8279;14
8280;10
8281;10
8282;8
8283;15
8284;22
8285;16
8286;7
8287;7
8288;13
8289;7
8290;8
8291;2
8292;12
8293;15
8294;14
8295;18
8296;13
8297;11
8298;6
8299;18
8300;0
8301;13
8302;9
8303;16
8304;17
8305;18
8306;6
8307;15
8308;13
8309;10
8310;18
8311;6
8312;17
8313;18
8314;5
8315;10
8316;16
8317;17
8318;8
8319;15
8320;9
8321;10
8322;19
8323;17
8324;6
8325;17
8326;9
8327;10
8328;19
8329;11
8330;12
8331;16
8332;14
8333;12
8334;1
8335;9
8336;9
8337;15
8338;8
8339;21
8340;8
8341;13
8342;9
8343;18
8344;15
8345;15
8346;13
8347;9
8348;11
8349;16
8350;11
8351;13
8352;10
8353;3
8354;14
8355;20
8356;16
8357;13
8358;11
8359;14
8360;19
8361;9
8362;13
8363;10
8364;10
8365;17
8366;17
8367;7
8368;18
8369;17
8370;13
8371;13
8372;8
8373;15
8374;14
8375;15
8376;8
8377;8
8378;13
8379;10
8380;12
8381;16
8382;9
8383;15
8384;13
8385;14
8386;11
8387;17
8388;13
8389;14
8390;18
8391;11
8392;14
8393;8
8394;9
8395;11
8396;5
8397;13
8398;17
8399;5
8400;16
8401;12
8402;10
8403;9
8404;8
8405;12
8406;12
8407;9
8408;10
8409;15
8410;14
8411;6
8412;9
8413;10
8414;17
8415;8
8416;16
8417;21
8418;16
8419;10
8420;7
8421;0
8422;13
8423;11
8424;18
8425;11
8426;4
8427;20
8428;15
8429;18
8430;11
8431;14
8432;13
8433;16
8434;14
8435;9
8436;13
8437;9
8438;11
8439;6
8440;16
8441;11
8442;8
8443;14
8444;17
8445;14
8446;15
8447;21
8448;2
8449;9
8450;13
8451;9
8452;13
8453;7
8454;6
8455;2
8456;11
8457;15
8458;22
8459;15
8460;4
8461;14
8462;14
8463;5
8464;15
8465;19
8466;20
8467;11
8468;6
8469;20
8470;14
8471;14
8472;13
8473;14
8474;12
8475;11
8476;2
8477;16
8478;8
8479;7
8480;20
8481;14
8482;10
8483;17
8484;4
8485;17
8486;20
8487;18
8488;14
8489;1
8490;8
8491;10
8492;12
8493;6
8494;18
8495;10
8496;15
8497;14
8498;15
8499;19
8500;14
8501;3
8502;20
8503;21
8504;12
8505;6
8506;11
8507;14
8508;20
8509;11
8510;18
8511;8
8512;17
8513;21
8514;10
8515;4
8516;16
8517;10
8518;5
8519;1
8520;9
8521;15
8522;19
8523;12
8524;18
8525;15
8526;19
8527;13
8528;22
8529;5
8530;21
8531;14
8532;10
8533;17
8534;11
8535;14
8536;7
8537;16
8538;10
8539;8
8540;10
8541;9
8542;16
8543;11
8544;12
8545;7
8546;19
8547;8
8548;16
8549;18
8550;16
8551;17
8552;22
8553;9
8554;10
8555;17
8556;10
8557;12
8558;14
8559;13
8560;18
8561;15
8562;14
8563;11
8564;12
8565;15
8566;3
8567;18
8568;9
8569;8
8570;14
8571;15
8572;6
8573;10
8574;8
8575;11
8576;14
8577;21
8578;17
8579;18
8580;12
8581;14
8582;17
8583;9
8584;13
8585;14
8586;14
8587;8
8588;14
8589;15
8590;14
8591;7
8592;10
8593;14
8594;16
8595;11
8596;5
8597;15
8598;7
8599;8
8600;9
8601;9
8602;13
8603;17
8604;18
8605;5
8606;6
8607;14
8608;10
8609;17
8610;14
8611;10
8612;13
8613;11
8614;11
8615;16
8616;20
8617;16
8618;12
8619;11
8620;12
8621;9
8622;10
8623;11
8624;16
8625;9
8626;6
8627;8
8628;10
8629;10
8630;16
8631;12
8632;11
8633;10
8634;15
8635;7
8636;15
8637;11
8638;5
8639;13
8640;18
8641;17
8642;10
8643;1
8644;7
8645;13
8646;18
8647;14
8648;13
8649;15
8650;17
8651;14
8652;18
8653;5
8654;21
8655;13
8656;2
8657;11
8658;12
8659;6
8660;14
8661;10
8662;14
8663;12
8664;16
8665;12
8666;20
8667;10
8668;10
8669;13
8670;14
8671;13
8672;11
8673;9
8674;17
8675;11
8676;16
8677;21
8678;14
8679;11
8680;12
8681;12
8682;8
8683;16
8684;12
8685;16
8686;11
8687;15
8688;15
8689;17
8690;15
8691;18
8692;8
8693;16
8694;10
8695;13
8696;7
8697;8
8698;12
8699;14
8700;1
8701;16
8702;11
8703;11
8704;13
8705;13
8706;9
8707;9
8708;12
8709;17
8710;10
8711;8
8712;13
8713;10
8714;12
8715;11
8716;6
8717;16
8718;9
8719;11
8720;17
8721;15
8722;9
8723;22
8724;11
8725;13
8726;14
8727;12
8728;13
8729;16
8730;14
8731;4
8732;14
8733;11
8734;17
8735;15
8736;16
8737;13
8738;12
8739;9
8740;2
8741;9
8742;9
8743;15
8744;8
8745;8
8746;19
8747;11
8748;9
8749;12
8750;11
8751;10
8752;16
8753;8
8754;12
8755;6
8756;12
8757;13
8758;10
8759;19
8760;12
8761;17
8762;13
8763;14
8764;11
8765;10
8766;12
8767;7
8768;7
8769;14
8770;11
8771;20
8772;13
8773;10
8774;10
8775;10
8776;11
8777;11
8778;12
8779;10
8780;17
8781;6
8782;16
8783;13
8784;14
8785;9
8786;15
8787;11
8788;13
8789;11
8790;12
8791;11
8792;13
8793;7
8794;16
8795;10
8796;11
8797;13
8798;22
8799;14
8800;16
8801;15
8802;16
8803;11
8804;17
8805;10
8806;17
8807;16
8808;15
8809;11
8810;20
8811;14
8812;18
8813;14
8814;14
8815;11
8816;15
8817;17
8818;5
8819;11
8820;20
8821;17
8822;15
8823;16
8824;12
8825;14
8826;8
8827;18
8828;14
8829;19
8830;7
8831;13
8832;12
8833;7
8834;17
8835;15
8836;14
8837;18
8838;11
8839;3
8840;9
8841;2
8842;14
8843;10
8844;11
8845;15
8846;11
8847;0
8848;13
8849;21
8850;13
8851;14
8852;15
8853;13
8854;6
8855;8
8856;15
8857;10
8858;14
8859;9
8860;10
8861;4
8862;14
8863;12
8864;11
8865;16
8866;17
8867;16
8868;13
8869;17
8870;11
8871;8
8872;20
8873;8
8874;19
8875;13
8876;17
8877;8
8878;11
8879;15
8880;20
8881;12
8882;11
8883;4
8884;14
8885;22
8886;18
8887;20
8888;14
8889;19
8890;20
8891;12
8892;15
8893;19
8894;14
8895;10
8896;9
8897;16
8898;7
8899;20
8900;12
8901;9
8902;0
8903;12
8904;10
8905;6
8906;14
8907;3
8908;14
8909;14
8910;16
8911;16
8912;2
8913;19
8914;13
8915;14
8916;13
8917;20
8918;9
8919;6
8920;16
8921;15
8922;13
8923;9
8924;16
8925;22
8926;9
8927;17
8928;9
8929;9
8930;13
8931;0
8932;11
8933;16
8934;12
8935;11
8936;9
8937;12
8938;21
8939;5
8940;10
8941;10
8942;19
8943;2
8944;9
8945;10
8946;14
8947;11
8948;14
8949;15
8950;9
8951;10
8952;12
8953;13
8954;18
8955;8
8956;16
8957;10
8958;5
8959;12
8960;16
8961;10
8962;6
8963;11
8964;11
8965;8
8966;14
8967;19
8968;0
8969;9
8970;1
8971;8
8972;17
8973;8
8974;18
8975;0
8976;9
8977;14
8978;19
8979;11
8980;8
8981;16
8982;12
8983;15
8984;12
8985;10
8986;16
8987;3
8988;10
8989;15
8990;18
8991;13
8992;10
8993;9
8994;17
8995;6
8996;16
8997;12
8998;6
8999;4
9000;16
9001;15
9002;9
9003;20
9004;13
9005;16
9006;5
9007;16
9008;18
9009;14
9010;10
9011;13
9012;1
9013;15
9014;16
9015;21
9016;13
9017;15
9018;13
9019;12
9020;14
9021;13
9022;19
9023;9
9024;16
9025;10
9026;9
9027;5
9028;15
9029;10
9030;3
9031;15
9032;4
9033;14
9034;12
9035;13
9036;14
9037;3
9038;11
9039;10
9040;9
9041;5
9042;13
9043;17
9044;8
9045;10
9046;9
9047;15
9048;14
9049;9
9050;6
